id,average,a_plus,a,a_minus,b_plus,b,b_minus,c_plus,c,c_minus,total_enrolled,course_id,dfw
67390,3.4430303030303033,1,22,60,25,18,0,0,0,0,132,580.0,6
67391,3.7833165829145736,0,185,174,19,9,8,0,0,0,398,581.0,3
67392,3.7895384615384615,0,30,26,9,0,0,0,0,0,65,582.0,0
67393,3.9601376146788994,0,198,18,0,1,0,1,0,0,218,583.0,0
67394,,11,67,8,8,2,0,2,0,0,98,584.0,0
67395,3.3672251308900525,3,34,59,37,40,10,1,9,1,195,585.0,1
67396,3.562241617045888,2,119,370,166,66,21,3,2,0,749,586.0,0
67397,3.4276829268292683,29,112,152,72,54,28,16,14,9,492,587.0,6
67398,3.17874213836478,1,28,79,85,56,35,10,9,3,318,588.0,12
67399,3.1464102564102565,1,16,19,16,13,14,2,4,6,96,589.0,5
67400,3.4954842709100005,3,90,68,38,16,8,3,4,1,244,590.0,13
67401,3.874305555555555,6,40,21,1,0,0,0,0,0,71,592.0,1
67402,3.60361285265674,304,1160,429,188,205,76,30,45,21,2552,593.0,94
67403,3.40264616717055,691,4140,1938,1510,1192,606,356,378,154,11545,594.0,580
67404,3.3815868161712546,111,1013,674,272,288,159,106,130,47,2943,595.0,143
67405,3.4951048951048946,15,56,13,10,22,7,3,5,2,143,596.0,10
67406,2.9682943925233647,74,475,325,302,475,208,155,220,64,2568,597.0,270
67407,3.5317173149613783,814,3240,1403,935,755,347,187,176,72,8205,598.0,276
67408,2.9977916406626646,160,1639,903,789,778,427,366,338,185,6412,599.0,825
67409,3.346,4,13,4,5,4,1,1,3,0,40,600.0,5
67410,3.229877063361046,123,315,114,102,55,53,50,32,35,980,601.0,100
67411,3.25,3,2,2,3,2,2,0,0,0,15,602.0,1
67412,3.116084558821166,237,706,603,565,534,358,272,183,114,3808,603.0,236
67413,3.2130141249593023,344,1127,601,503,493,334,199,172,112,4177,604.0,292
67414,3.224367346938775,9,66,32,15,63,31,7,8,3,245,605.0,11
67415,2.888062827206202,156,601,270,240,240,169,141,153,119,2483,606.0,391
67416,3.0420284955324797,6,39,16,10,15,7,2,5,4,123,607.0,18
67417,3.3491791044776122,76,263,136,113,171,51,51,45,11,938,608.0,21
67418,3.604794036842502,508,1634,633,315,259,95,70,69,32,3767,609.0,152
67419,3.479326241134752,58,104,21,25,29,9,8,5,8,282,610.0,15
67420,3.315766000415113,129,391,189,118,147,62,53,35,28,1247,611.0,95
67421,3.3031090487238974,70,152,163,155,160,69,41,19,9,862,612.0,24
67422,3.7758567023103637,96,482,35,10,9,6,0,7,0,662,613.0,17
67423,3.786144371257463,44,74,24,8,10,2,2,2,0,166,615.0,0
67424,3.9546762589208635,19,500,19,9,6,1,0,0,0,556,616.0,2
67425,3.8,7,19,7,3,5,0,0,0,0,41,617.0,0
67426,3.759367772255433,44,103,65,28,8,8,0,0,0,258,618.0,2
67427,3.26,1,15,12,4,9,4,0,3,0,52,619.0,3
67428,3.7907409242343038,722,1793,625,258,173,49,14,11,5,3732,620.0,57
67429,3.57,1,7,5,2,7,1,1,2,0,28,621.0,2
67430,,70,190,20,3,3,0,0,1,0,287,622.0,0
67431,,26,120,14,1,5,0,0,0,0,169,623.0,3
67432,3.5042446258388154,0,75,131,69,36,7,3,6,2,337,628.0,8
67433,3.9047709923625953,0,210,38,5,3,1,0,0,0,262,629.0,5
67434,3.7383064516129028,0,56,45,10,7,2,1,0,0,124,630.0,3
67435,3.778208955233831,2,117,50,16,9,3,0,0,0,201,631.0,4
67436,3.83,0,13,8,3,0,0,0,0,0,24,632.0,0
67437,3.81,1,33,6,5,0,2,0,0,0,47,633.0,0
67438,3.983157894736842,18,32,17,6,7,1,0,1,1,84,634.0,1
67439,,2,12,1,0,0,1,0,0,0,16,635.0,0
67440,,6,66,10,0,2,0,0,0,0,85,636.0,1
67441,3.7069520163888043,31,778,186,123,92,20,16,20,5,1290,637.0,19
67442,3.4017539815570053,19,60,91,98,60,21,9,3,1,373,638.0,11
67443,3.6654254886760382,37,1448,857,287,177,72,35,34,25,3023,639.0,51
67444,3.9018181818181814,3,47,9,3,3,0,0,0,0,66,640.0,1
67445,3.6550806451612905,6,134,53,16,17,9,0,7,1,248,641.0,5
67446,,49,86,6,5,6,0,0,2,0,158,642.0,4
67447,3.4307539444031403,38,133,79,42,51,18,12,9,9,409,643.0,18
67448,,21,126,15,3,10,0,0,1,0,181,644.0,5
67449,3.8614563106796127,21,205,54,17,4,3,0,1,0,309,645.0,4
67450,,44,254,23,2,5,0,0,0,0,333,646.0,5
67451,3.9048919550766623,49,342,39,13,21,1,1,0,0,470,648.0,4
67452,3.894492753623189,13,89,2,2,2,1,0,0,0,138,649.0,3
67453,3.3466806722689073,15,292,304,346,235,116,53,28,14,1428,650.0,25
67454,3.3477441077441075,5,72,75,36,57,17,13,15,2,297,651.0,5
67455,3.2886953445272704,5,142,127,101,79,39,23,33,16,587,652.0,10
67456,3.6255025286689704,3,101,72,20,15,13,2,2,2,234,653.0,4
67457,,1,28,14,1,1,1,0,1,1,50,654.0,2
67458,3.4195555555555552,13,6,8,8,2,4,2,2,1,52,655.0,6
67459,3.6193720424000038,21,126,100,40,25,7,2,1,1,331,656.0,8
67460,3.317815252416756,0,20,28,22,8,8,2,2,1,95,657.0,4
67461,3.56,0,6,9,6,2,0,0,0,0,23,658.0,0
67462,3.4424880382775123,9,71,42,21,33,14,7,7,2,209,659.0,3
67463,3.89,15,33,1,0,1,0,0,0,0,50,660.0,0
67464,3.664676546610155,28,179,46,26,22,10,7,9,1,342,661.0,14
67465,3.6060351091849148,89,75,43,19,20,9,6,6,1,285,662.0,6
67466,3.7824659996475027,83,103,27,15,10,3,1,3,0,253,663.0,8
67467,3.8944893832153693,0,100,15,8,9,2,1,1,0,139,664.0,3
67468,,0,20,1,0,0,0,0,0,0,22,665.0,1
67469,,0,7,18,17,7,1,0,0,0,50,666.0,0
67470,3.96952380952381,3,96,33,1,1,0,0,0,0,134,668.0,0
67471,3.8516894977168943,9,63,12,2,1,2,1,0,0,95,669.0,5
67472,3.877153734016861,8,164,43,7,6,2,1,0,0,234,670.0,3
67473,,4,2,2,1,0,0,0,0,0,9,671.0,0
67474,,0,24,4,0,0,4,0,0,0,32,673.0,0
67475,,0,20,2,0,0,0,0,0,0,22,675.0,0
67476,,0,0,1,0,1,0,0,0,0,2,679.0,0
67477,,0,3,3,3,0,0,0,0,0,9,683.0,0
67478,,2,24,6,5,4,0,0,0,0,41,687.0,0
67479,3.796076923076923,13,107,30,7,6,1,0,0,0,167,688.0,3
67480,,0,15,0,0,0,0,0,0,0,15,689.0,0
67481,,0,10,0,0,0,0,0,0,0,10,690.0,0
67482,,0,9,0,0,0,0,0,0,0,9,691.0,0
67483,,0,7,1,0,0,0,0,0,0,8,692.0,0
67484,,0,0,2,4,1,1,0,0,0,8,693.0,0
67485,,1,4,6,2,0,0,0,0,0,13,694.0,0
67486,3.65,0,15,12,10,1,2,0,0,0,40,696.0,0
67487,3.5125,0,4,17,14,4,1,0,0,0,40,697.0,0
67488,,0,26,4,2,0,0,0,0,0,32,698.0,0
67489,,0,10,4,0,2,0,0,0,0,16,699.0,0
67490,,0,6,2,0,1,0,0,0,0,9,700.0,0
67491,,3,6,1,2,0,2,0,1,0,15,701.0,0
67492,3.63,0,7,8,4,2,1,0,0,0,22,703.0,0
67493,3.244193548387097,0,3,8,7,10,1,0,0,0,31,704.0,2
67494,,0,2,1,1,1,0,0,0,0,5,705.0,0
67495,3.085864361702127,13,215,50,33,260,20,20,91,2,754,707.0,49
67496,3.3212339622939617,337,887,263,307,213,131,158,98,76,2650,708.0,177
67497,3.010392643305265,73,76,55,52,66,40,24,48,38,522,709.0,50
67498,2.9213493530536034,45,80,61,43,84,68,30,50,24,541,710.0,56
67499,3.175822222222222,13,68,24,18,43,12,11,13,2,225,711.0,21
67500,,1,3,0,0,0,1,0,1,0,7,712.0,1
67501,2.790732218870506,19,51,39,55,54,68,52,41,26,452,713.0,46
67502,3.4267154546734018,10,47,22,17,16,0,5,4,0,128,714.0,7
67503,2.9584615384615387,7,20,17,30,11,13,15,8,10,143,715.0,12
67504,3.2212434100753415,49,160,97,50,102,57,38,29,18,625,716.0,25
67505,3.363259732152992,9,27,26,12,22,6,2,5,0,116,718.0,7
67506,,2,17,11,9,5,1,0,0,0,45,719.0,0
67507,3.3099559844289703,17,53,16,15,18,15,14,4,7,165,720.0,6
67508,4.0,25,71,0,0,0,1,0,0,0,100,721.0,3
67509,3.5813510600071865,22,117,23,11,13,2,2,8,0,203,722.0,5
67510,,12,83,14,2,5,3,0,1,1,121,723.0,0
67511,3.582881312975516,25,42,27,20,17,3,1,1,1,138,724.0,1
67512,,0,5,1,0,2,0,0,0,0,8,725.0,0
67513,,0,14,1,3,7,0,0,0,0,25,726.0,0
67514,3.3162814117647055,5,44,8,9,37,6,5,5,1,125,727.0,4
67515,3.8454545454545457,5,33,3,3,5,0,0,0,0,49,728.0,0
67516,3.547502762548344,19,29,24,24,20,8,7,2,1,138,729.0,4
67517,3.627102455966262,15,50,38,9,15,10,0,0,0,139,730.0,2
67518,3.49,2,22,12,6,4,2,0,1,0,51,731.0,2
67519,3.8585714285714285,8,44,20,12,17,2,0,1,0,104,732.0,0
67520,,0,4,1,3,3,1,1,0,0,13,734.0,0
67521,3.5165202019898985,43,82,39,30,30,16,3,10,4,264,735.0,6
67522,3.3605791505791505,7,24,21,26,14,8,4,1,0,109,736.0,3
67523,3.6382352941176475,28,35,8,10,8,4,1,2,0,102,737.0,6
67524,3.74,12,18,18,7,6,0,0,1,0,63,738.0,1
67525,,8,45,10,1,4,0,0,0,0,71,739.0,3
67526,,0,9,0,0,0,0,0,0,0,11,740.0,2
67527,,0,0,2,4,5,2,3,3,0,21,741.0,2
67528,,0,32,6,0,0,0,0,0,0,39,742.0,1
67529,,4,18,2,0,1,0,0,0,0,25,743.0,0
67530,3.1457971618970273,610,3292,6107,3361,2770,1807,1344,1281,831,22551,748.0,1148
67531,3.116937941223882,305,2381,3390,2554,2445,1382,754,1065,363,15457,749.0,817
67532,2.938970358790952,0,73,143,260,313,223,130,59,35,1282,750.0,46
67533,3.0009674961364707,420,1360,1152,1050,1497,903,943,628,350,8950,752.0,647
67534,3.1637056032378137,292,1122,1014,1005,1098,730,378,325,165,6404,753.0,275
67535,3.144924355551601,136,754,742,435,596,351,212,252,129,3797,754.0,190
67536,3.2337142857142855,7,40,45,34,63,29,12,11,0,245,755.0,4
67537,3.436282051292307,3,129,75,75,37,26,19,5,3,390,756.0,18
67538,3.3579959513967608,43,128,56,61,143,20,4,27,0,494,757.0,12
67539,2.932168792934249,12,162,140,130,192,91,76,77,50,1019,758.0,89
67540,3.1948657718120805,16,54,58,46,24,32,25,17,7,298,759.0,19
67541,3.2000719424436457,9,93,74,44,64,53,24,22,14,417,760.0,20
67542,3.668834745762712,68,154,101,87,47,12,0,1,0,472,761.0,2
67543,3.200269268774704,7,35,13,8,45,11,2,11,0,138,762.0,6
67544,3.214762728586223,86,171,111,119,190,81,41,67,12,913,763.0,35
67545,3.1528287880094195,41,160,184,228,282,162,62,36,10,1226,764.0,61
67546,3.1932136134375275,50,162,150,143,141,67,47,41,23,881,765.0,57
67547,3.222546682552245,23,859,177,131,709,135,112,307,30,2517,766.0,34
67548,2.9944825677919207,2,20,20,21,27,25,8,7,3,139,767.0,6
67549,3.2394405594475524,2,29,23,22,27,20,15,5,0,143,768.0,0
67550,3.2489252336822436,2,36,54,56,25,14,3,10,0,214,769.0,14
67551,3.4019753086419753,3,23,17,11,15,7,2,2,0,83,770.0,3
67552,3.4960674157157956,43,392,446,251,242,83,20,17,8,1513,771.0,11
67553,4.0,0,213,0,0,0,0,0,0,0,213,772.0,0
67554,3.2024981256560205,4,20,21,47,42,15,6,3,2,171,773.0,11
67555,3.8012734404424524,140,413,289,72,33,12,1,0,1,964,774.0,3
67556,3.883350943396226,10,101,34,1,1,1,0,0,0,150,775.0,2
67557,,7,20,1,1,1,0,0,0,0,31,776.0,1
67558,3.519608695617391,5,70,53,40,47,15,0,0,0,230,777.0,0
67559,3.325866141700787,7,50,43,42,72,31,0,5,0,254,778.0,4
67560,3.4304741379396555,17,53,37,52,42,25,2,2,0,232,779.0,2
67561,3.3369008264297517,11,35,47,58,55,30,2,2,1,242,780.0,1
67562,3.3795364172799967,0,43,72,50,56,30,0,2,0,253,781.0,0
67563,3.408992106860959,2,24,35,19,13,6,0,0,0,100,782.0,1
67564,3.3651014956923078,4,27,18,23,27,15,0,1,0,117,783.0,2
67565,3.5426741848138588,3,26,64,17,9,9,0,0,0,128,784.0,0
67566,3.7144874587002947,1,32,58,17,5,0,0,0,0,113,785.0,0
67567,3.9690721649484537,3,78,9,5,2,0,0,0,0,97,786.0,0
67568,,2,24,0,0,1,0,0,0,0,28,787.0,1
67569,,24,45,0,0,0,0,0,0,0,69,788.0,0
67570,,0,19,0,0,0,0,0,0,0,19,789.0,0
67571,,6,21,4,0,0,0,0,0,0,33,790.0,2
67572,3.5458656329767444,20,18,21,15,8,2,0,0,1,86,791.0,1
67573,3.994511627906977,3,193,14,2,1,0,0,1,0,215,792.0,1
67574,3.5284605499876642,2,1102,1500,521,384,146,73,58,17,3891,798.0,88
67575,,0,0,0,0,0,0,0,0,0,7,799.0,7
67576,3.9029076086739134,34,261,60,3,5,1,0,1,0,368,800.0,3
67577,3.935651331933548,68,227,37,4,3,3,0,0,0,343,801.0,1
67578,,0,2,0,0,0,0,0,0,0,2,802.0,0
67579,3.2815178571428567,4,11,30,22,24,14,3,1,3,112,803.0,0
67580,3.678214227005452,76,407,172,55,57,17,7,12,2,818,804.0,13
67581,3.7737499999999997,16,6,6,1,1,1,1,0,0,32,805.0,0
67582,3.233589743589744,5,49,25,5,37,8,0,16,2,156,806.0,9
67583,,1,3,5,4,0,0,0,0,0,13,807.0,0
67584,3.5209459459459462,33,38,24,16,17,11,2,2,2,148,809.0,3
67585,,9,43,2,1,0,0,0,0,0,57,811.0,2
67586,3.5789347079037794,0,125,71,28,37,11,6,8,1,291,813.0,4
67587,,0,12,10,1,4,0,0,1,0,30,814.0,2
67588,,1,0,0,1,0,5,1,0,0,9,815.0,1
67589,,13,4,1,0,0,0,0,0,0,18,816.0,0
67590,3.8246482934423094,63,521,161,37,33,7,3,4,1,842,817.0,10
67591,,2,5,0,0,0,0,0,0,0,7,819.0,0
67592,3.6436795252344214,0,62,178,43,27,4,1,0,0,337,820.0,0
67593,3.7655192878635013,33,135,116,33,15,4,0,0,0,337,821.0,1
67594,3.948919860627178,1,256,17,7,5,0,0,0,0,287,822.0,1
67595,3.91,5,4,1,1,0,0,0,0,0,11,823.0,0
67596,3.95502538071066,46,119,31,0,1,0,0,0,0,197,824.0,0
67597,3.9270089285714285,64,130,21,5,2,0,0,0,0,224,825.0,2
67598,3.8532820513128203,50,92,42,6,2,1,0,0,0,195,826.0,2
67599,3.478615384615385,0,15,15,18,13,3,0,0,0,65,828.0,1
67600,3.5896521739130436,17,33,24,15,14,10,0,0,0,115,829.0,2
67601,3.8348051948051944,6,59,2,2,2,5,0,0,0,77,830.0,1
67602,,7,15,2,1,1,0,0,0,0,26,831.0,0
67603,3.89,1,12,10,3,0,0,0,0,0,26,832.0,0
67604,3.8264253393665157,10,122,63,23,1,1,0,0,0,221,834.0,1
67605,,2,1,0,0,0,0,0,0,0,3,835.0,0
67606,3.9817105263157897,107,36,6,2,0,0,0,0,0,152,836.0,1
67607,3.705663430420712,11,65,156,43,10,0,1,0,0,309,837.0,0
67608,3.9464399999999995,19,222,1,2,0,3,0,1,0,250,838.0,2
67609,3.9052157119987028,52,253,60,11,9,4,0,0,0,390,839.0,1
67610,3.9054500103584235,37,386,79,14,9,5,0,1,0,532,840.0,0
67611,3.995729166666667,68,119,5,0,0,0,0,0,0,192,841.0,0
67612,3.938235294117647,2,35,9,3,2,0,0,0,0,51,843.0,0
67613,4.0,7,28,1,0,0,0,0,0,0,36,844.0,0
67614,,0,65,7,0,0,0,0,0,0,72,845.0,0
67615,,0,36,13,1,0,0,0,0,0,50,846.0,0
67616,3.7756877323420075,24,154,44,26,19,8,0,0,0,279,848.0,4
67617,4.0,9,355,7,0,0,0,0,0,0,371,849.0,0
67618,,0,11,0,0,0,0,0,0,0,11,850.0,0
67619,,0,3,1,0,0,0,0,0,0,4,856.0,0
67620,,0,4,2,0,0,0,0,0,0,6,860.0,0
67621,,0,3,0,0,0,0,0,0,0,3,861.0,0
67622,,1,10,1,0,0,0,0,0,0,12,862.0,0
67623,3.90969626796539,260,3068,315,95,53,25,11,8,3,3883,865.0,45
67624,3.78,3,33,9,0,1,1,0,0,0,47,866.0,0
67625,3.688962962962963,86,76,38,16,20,5,5,5,1,270,868.0,18
67626,,1,1,1,0,1,0,0,0,0,4,869.0,0
67627,3.874604401627743,216,1563,229,73,46,21,13,8,1,2197,870.0,27
67628,3.85227887299478,145,1471,256,72,72,9,9,8,2,2102,876.0,53
67629,3.9859999999999998,0,38,2,0,0,0,0,0,0,40,877.0,0
67630,3.7802517746935407,44,487,95,69,74,9,0,0,1,788,878.0,9
67631,,5,22,7,2,0,0,0,0,0,37,879.0,1
67632,3.8839653298558883,15,425,57,12,14,4,0,1,1,531,880.0,2
67633,3.6039209101317646,48,65,60,30,22,7,2,1,3,239,881.0,1
67634,3.9606391925988227,74,46,5,3,0,0,0,0,0,129,882.0,1
67635,3.7774257425742577,8,75,11,13,15,1,0,0,0,126,883.0,2
67636,3.89,2,36,12,1,0,0,0,0,0,52,884.0,1
67637,3.9197259575651615,35,196,12,5,3,2,0,1,0,260,885.0,6
67638,3.8203618392125027,105,471,111,26,22,6,2,3,1,790,886.0,41
67639,3.7117372311584256,41,407,66,28,31,12,1,4,3,638,887.0,42
67640,3.8114958302290827,81,377,116,45,34,17,3,1,0,694,888.0,18
67641,3.7409584397657123,63,427,91,36,28,9,1,6,2,701,890.0,36
67642,3.824536178876932,107,391,207,45,26,13,0,0,1,803,891.0,13
67643,3.947262569832402,10,154,20,3,3,0,0,0,0,195,892.0,5
67644,3.925041589901963,18,252,12,2,7,8,0,0,1,303,893.0,3
67645,3.8870416666666667,48,138,29,16,3,2,0,0,0,240,894.0,4
67646,3.983526570048308,116,690,8,1,5,0,0,1,0,828,895.0,7
67647,3.97,0,16,2,0,0,0,0,0,0,18,896.0,0
67648,3.73,3,9,11,2,1,1,0,0,0,28,897.0,1
67649,3.71,3,9,11,2,1,1,0,0,0,28,898.0,1
67650,3.89,0,9,6,0,0,0,0,0,0,15,899.0,0
67651,3.7673214285714285,1,60,21,12,6,1,0,0,0,102,900.0,1
67652,3.9087605584250675,44,154,24,4,4,1,0,1,0,235,901.0,3
67653,3.830406491358148,147,988,178,53,50,15,3,3,2,1529,902.0,62
67654,3.7930859375000003,0,148,75,21,6,4,0,0,0,256,903.0,2
67655,3.8386209323106573,14,173,33,7,12,1,1,2,0,245,904.0,2
67656,3.8512500000000003,0,34,11,4,0,1,0,0,0,50,905.0,0
67657,3.83519609070639,36,379,98,24,18,9,0,1,0,578,906.0,12
67658,3.8982633779029947,8,200,54,13,2,1,0,0,0,284,907.0,3
67659,,0,3,0,0,0,0,0,0,0,3,917.0,0
67660,3.7580722891566274,3,47,16,4,11,1,0,0,0,83,928.0,1
67661,3.686101694915254,5,46,1,3,6,1,0,0,0,64,929.0,2
67662,3.761537172852865,97,772,285,80,54,22,15,7,6,1422,930.0,56
67663,3.8441882453105465,161,897,185,36,42,16,4,6,6,1390,931.0,32
67664,3.7421997650175944,61,1143,599,156,101,46,17,10,7,2211,932.0,59
67665,3.903897996357013,3,95,15,3,1,1,2,0,0,122,933.0,2
67666,,0,20,1,0,1,0,0,0,0,23,934.0,1
67667,3.859068965517242,2,112,29,10,4,1,0,0,0,160,935.0,1
67668,3.9031072935503315,3,133,13,5,2,1,0,0,0,160,939.0,2
67669,3.8817078260869566,0,58,8,2,4,0,0,0,0,145,9519.0,1
67670,,0,0,0,0,0,0,0,0,0,4,951.0,4
67671,3.639394871793846,53,428,245,99,77,27,18,10,7,975,952.0,11
67672,3.6787865496885965,53,299,177,72,46,15,3,6,1,684,953.0,12
67673,3.97,22,29,1,1,0,0,0,0,0,54,954.0,1
67674,3.625471698113207,0,21,16,11,2,1,1,0,0,53,955.0,1
67675,,0,4,0,0,0,0,0,0,0,7,956.0,3
67676,3.8996746232824036,60,2827,154,93,51,22,12,24,4,3293,957.0,46
67677,3.7442505042392638,39,425,146,77,43,21,3,2,0,768,958.0,12
67678,3.7751000057317934,60,362,221,50,27,10,2,3,3,752,959.0,12
67679,,3,4,0,0,0,0,0,0,0,7,960.0,0
67680,,1,20,0,0,0,0,0,0,0,21,961.0,0
67681,3.7237500000000003,0,46,40,4,2,1,1,0,0,96,962.0,2
67682,3.8228716917228693,392,1801,560,180,116,44,10,12,2,3173,963.0,48
67683,,1,2,1,1,0,0,0,0,0,5,964.0,0
67684,3.753705357142857,10,23,13,4,1,0,0,0,0,56,965.0,2
67685,3.921715237513986,1,220,10,4,3,1,0,1,1,245,966.0,4
67686,,0,2,0,0,0,0,0,0,0,2,967.0,0
67687,,0,3,0,0,0,0,0,0,0,3,968.0,0
67688,3.769428571462718,1,102,76,10,9,0,0,0,0,205,969.0,5
67689,3.8649220973019975,1,289,56,17,16,2,2,1,0,396,970.0,12
67690,3.6776702508960573,16,96,111,29,22,5,0,0,0,286,971.0,4
67691,3.856875,1,25,20,0,1,0,0,0,0,48,972.0,0
67692,3.756460870306334,26,75,29,35,7,0,0,0,0,176,973.0,3
67693,3.7596153846153846,1,12,8,3,0,1,0,0,0,26,974.0,1
67694,3.7688888888888887,5,11,6,3,0,0,0,1,0,27,975.0,1
67695,,0,14,0,0,0,0,0,0,0,15,976.0,1
67696,3.9342582966813273,14,55,8,2,2,0,0,1,0,83,977.0,1
67697,3.4276697837212926,11,126,96,80,51,36,5,7,2,427,978.0,7
67698,3.49795379026181,8,105,74,49,23,16,1,9,0,299,979.0,12
67699,3.8870109180149286,3,125,41,3,1,0,0,0,0,176,981.0,2
67700,3.772380952380953,5,18,27,6,5,0,0,0,0,63,982.0,2
67701,3.7171865415488474,5,241,141,31,15,2,1,2,1,469,983.0,14
67702,3.741427239757963,59,221,82,28,23,10,4,5,0,457,984.0,24
67703,3.8251478466002884,20,206,40,9,12,0,0,0,0,302,985.0,8
67704,3.8142142020521974,17,127,47,19,18,5,0,0,0,236,986.0,3
67705,3.5532289268691493,30,145,74,40,23,21,2,5,1,357,987.0,12
67706,3.9001286953676346,71,220,53,10,15,2,0,1,0,377,990.0,4
67707,3.8335007376449584,64,209,65,17,3,2,0,0,0,370,991.0,7
67708,3.8520205263014202,49,277,85,13,5,4,0,1,0,444,992.0,6
67709,3.94476734239266,34,261,19,14,1,0,0,0,0,330,993.0,1
67710,,5,4,0,0,0,0,0,0,0,9,,0
67711,3.8397435115554934,48,250,70,15,4,3,0,0,0,401,994.0,8
67712,,0,2,1,0,0,0,0,0,0,3,996.0,0
67713,3.853667121125143,0,191,40,21,5,6,5,0,0,268,997.0,0
67714,3.7894739821019487,22,159,50,20,11,6,2,0,0,274,998.0,4
67715,3.860044052863436,0,167,47,7,0,2,0,1,0,227,999.0,2
67716,,1,18,3,0,0,0,0,0,0,22,1000.0,0
67717,3.989019607843137,3,46,2,0,0,0,0,0,0,51,1001.0,0
67718,3.7586734693877553,4,57,27,7,5,0,0,1,0,106,1002.0,0
67719,3.7661740072503016,0,142,49,19,15,5,0,0,0,233,1003.0,2
67720,3.86157894736842,62,159,101,17,0,1,0,0,0,342,1004.0,1
67721,3.764926406907359,20,102,48,16,11,2,0,1,0,210,1005.0,3
67722,3.81,2,24,8,3,2,1,0,0,0,40,1006.0,0
67723,3.97,0,16,2,4,1,0,0,0,0,24,1007.0,1
67724,,0,0,0,0,0,0,0,0,0,1,1009.0,1
67725,,0,0,0,0,0,0,0,0,0,7,1019.0,7
67726,3.21609756097561,0,3,5,18,8,5,0,1,0,41,1020.0,1
67727,3.5299599599599603,6,40,27,12,14,3,3,1,1,111,1021.0,4
67728,3.267608695652174,0,10,11,8,4,6,4,3,0,46,1022.0,0
67729,3.6325000000000003,5,15,9,9,6,3,1,0,0,48,1023.0,0
67730,3.534640139116202,1,77,66,46,25,7,1,2,0,231,1024.0,6
67731,3.4968971931036954,7,180,172,130,83,26,8,4,2,626,1025.0,14
67732,3.2585714285714285,0,6,7,12,3,1,2,2,0,35,1026.0,2
67733,3.81807486631016,6,54,18,6,1,0,0,0,0,88,1027.0,1
67734,4.0,11,86,22,11,4,2,0,0,0,138,1028.0,2
67735,3.448716429201867,9,25,19,22,12,6,4,1,0,103,1030.0,5
67736,3.5535085513417832,4,111,93,69,28,16,7,2,0,340,1031.0,10
67737,3.7862807295796985,0,46,32,10,3,1,0,0,0,97,1032.0,5
67738,3.81,1,29,12,5,0,1,0,0,0,48,1034.0,0
67739,3.9846913580246914,31,41,5,0,0,0,0,0,0,81,1035.0,4
67740,3.3314529914529913,1,16,45,22,19,2,4,1,3,117,1036.0,4
67741,3.4340611353711794,2,35,83,64,21,8,4,3,3,229,1037.0,6
67742,3.5089473684210524,0,51,81,50,29,7,3,3,1,228,1038.0,3
67743,,0,3,0,0,0,0,0,0,0,3,1039.0,0
67744,3.329265023778642,34,533,478,418,384,220,107,50,28,2313,1041.0,61
67745,3.3851738672286613,1,329,597,427,276,131,52,30,16,1898,1042.0,39
67746,4.0,5,96,16,6,3,0,1,1,0,130,1043.0,2
67747,3.913037602820212,2,149,25,2,4,1,1,0,0,184,1044.0,0
67748,,2,52,10,0,1,1,0,0,0,67,1046.0,1
67749,,0,1,0,0,0,0,0,0,0,2,1048.0,1
67750,3.501222222222222,0,29,22,13,21,6,0,0,1,93,1052.0,1
67751,,0,1,1,0,0,0,0,0,0,2,6672.0,0
67752,3.8699569892473114,93,229,109,17,12,1,1,1,0,465,1053.0,2
67753,3.36659033080916,0,124,77,63,66,25,8,12,5,393,,13
67754,3.5458126476539893,51,162,133,81,70,7,11,7,1,529,1054.0,6
67755,3.7951967003342055,459,2760,1366,393,211,67,22,21,4,5323,1055.0,20
67756,3.41,3,13,5,13,3,7,0,0,0,45,1056.0,1
67757,3.22,3,13,5,13,3,6,0,0,0,44,1057.0,1
67758,3.6958227403059727,160,446,155,62,61,28,12,13,3,960,1060.0,20
67759,,0,0,0,0,0,0,0,0,0,10,1061.0,10
67760,3.615209665878292,1,81,47,33,20,4,0,3,0,195,1062.0,6
67761,3.672584841625768,51,252,75,35,32,10,1,4,0,467,1063.0,7
67762,3.7702429906616826,92,240,111,29,50,9,0,4,0,535,1064.0,0
67763,,0,0,0,0,0,0,0,0,0,2,1066.0,2
67764,3.417600333521799,10,106,110,73,46,25,9,2,3,404,1067.0,20
67765,3.5609756097560976,0,16,7,8,8,1,0,0,0,41,1068.0,1
67766,3.5243835043802716,2,134,139,84,50,15,1,2,1,439,1069.0,11
67767,3.4624337854516622,10,240,229,154,130,43,17,8,1,856,1070.0,24
67768,3.3280115625575823,5,61,94,74,46,25,15,5,4,336,1071.0,7
67769,3.489713819316573,13,339,418,294,194,51,18,6,6,1370,1072.0,31
67770,3.4477037037037035,6,82,130,94,57,20,3,3,3,405,1073.0,7
67771,3.39370296048926,2,88,122,93,69,29,1,4,4,425,1074.0,13
67772,3.481525831564048,4,128,126,104,65,27,7,2,1,471,1075.0,7
67773,3.533133325193722,35,554,556,343,175,78,16,20,7,1822,1076.0,38
67774,3.09,0,5,7,10,12,2,2,0,3,41,1077.0,0
67775,3.5402355938730645,36,291,244,165,90,41,6,6,2,906,1078.0,25
67776,3.310215053763441,3,46,47,34,35,15,13,6,1,202,1079.0,2
67777,3.1990545454545454,2,62,45,53,44,13,20,9,3,275,1080.0,24
